Simparams: [dsname, z, center[0], center[1], center[2], Rvir, pathname, L[0], L[1], L[2], convert]
Simparams: ['VELA_v2_01', 2.9992119434663596, 0.5126152038574219, 0.5041236877441406, 0.4491004943847656, 31.25, '/global/cscratch1/sd/cstrawn/VELA_v2_01/10MpcBox_csf512_a0.250.d', 0.0763461, -0.95166, 61.7763, 3572.132392817435]
Scanparams: [R, n_th, n_phi, n_r, r_max, num_lines, line_reached]
Scanparams: [0.052489655864102445, 12, 12, 12, 1.5, 416, 0]
Ions: [' ']
Bins: [density:low:0.0_1e-2, density:medium:1e-2_1e-1, density:selfshielding:1e-1_1e1, density:starforming:1e1_np.inf, temperature:cold:0.0_10**3.8, temperature:cool:10**3.8_10**4.5, temperature:warm-hot:10**4.5_10**6.5, temperature:hot:10**6.5_np.inf, radial_velocity:inflow:-np.inf_-10:units-km/s, radial_velocity:tangential:-10_10:units-km/s, radial_velocity:outflow:10_np.inf:units-km/s, resolution:high:0_500:field-(gas,dx):units-pc, resolution:medium:500_1200:field-(gas,dx):units-pc, resolution:low:1200_np.inf:field-(gas,dx):units-pc]
Data: [i, theta, phi, r, alpha, startx, starty, startz, endx, endy, endz,  :cdens,  :fraction,  :density:low,  :density:medium,  :density:selfshielding,  :density:starforming,  :temperature:cold,  :temperature:cool,  :temperature:warm-hot,  :temperature:hot,  :radial_velocity:inflow:units-km/s,  :radial_velocity:tangential:units-km/s,  :radial_velocity:outflow:units-km/s,  :resolution:high:field-(gas,dx):units-pc,  :resolution:medium:field-(gas,dx):units-pc,  :resolution:low:field-(gas,dx):units-pc, T, n, Z]
[ 3.56000000e+02  1.57079633e+00  5.23598776e+00  1.07365205e-02  1.54525998e-01  5.38859579e-01  4.58671955e-01  4.48367879e-01  5.05441540e-01  5.58073897e-01  4.53178759e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[357.           2.35619449   4.1887902    0.           2.38090037   0.49401115   0.4725558    0.41151696   0.53121926   0.53569157   0.48668403  -1.          -1.          -1.          -1.  -1.          -1.          -1.          -1.          -1.  -1.          -1.          -1.          -1.          -1.  -1.          -1.          -1.          -1.          -1.        ]
[ 3.58000000e+02  1.04719755e+00  0.00000000e+00  5.96473362e-03  6.94088309e-01  5.58104975e-01  5.03719869e-01  4.75286017e-01  4.63924276e-01  5.13530878e-01  4.29960572e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.59000000e+02  2.61799388e-01  3.66519143e+00  7.15768035e-03  4.00637761e-01  5.00912565e-01  4.96550766e-01  4.99705465e-01  5.35262847e-01  5.02897433e-01  4.00708325e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.60000000e+02  1.83259571e+00  1.04719755e+00  9.54357379e-03  8.85288833e-01  5.37949372e-01  5.48236429e-01  4.36161794e-01  4.79701234e-01  4.70419211e-01  4.75813917e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.61000000e+02  7.85398163e-01  5.75958653e+00  7.15768035e-03  5.93751190e+00  5.44804085e-01  4.84996601e-01  4.85886286e-01  4.90628138e-01  5.32809246e-01  4.09731354e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.62000000e+02  2.09439510e+00  3.14159265e+00  3.57884017e-03  1.70215555e-01  4.67125432e-01  5.04527507e-01  4.22914972e-01  5.57290634e-01  4.96668533e-01  4.76104527e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.63000000e+02  1.83259571e+00  2.61799388e+00  1.31224140e-02  4.33729999e-01  4.68690238e-01  5.29680076e-01  4.35961529e-01  5.39979576e-01  4.61312665e-01  4.71519697e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.64000000e+02  1.57079633e+00  5.23598776e+00  9.54357379e-03  4.59479297e+00  5.38859579e-01  4.58671955e-01  4.48367879e-01  4.85286325e-01  5.47294873e-01  4.31147519e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.65000000e+02  5.23598776e-01  5.23598776e-01  1.07365205e-02  3.17530356e+00  5.35400171e-01  5.16544577e-01  4.94726482e-01  5.01798555e-01  4.74312814e-01  4.04681685e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.66000000e+02  1.30899694e+00  3.66519143e+00  1.07365205e-02  5.38707947e+00  4.68723331e-01  4.78566464e-01  4.62347976e-01  5.57594951e-01  5.15383558e-01  4.20312366e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[367.           0.78539816   0.           0.           0.50319303   0.54977683   0.50355234   0.48616599   0.47545358   0.50469503   0.412035    -1.          -1.          -1.          -1.  -1.          -1.          -1.          -1.          -1.  -1.          -1.          -1.          -1.          -1.  -1.          -1.          -1.          -1.          -1.        ]
[ 3.68000000e+02  1.57079633e+00  4.18879020e+00  3.57884017e-03  4.99765360e+00  4.86369963e-01  4.58671455e-01  4.48432741e-01  5.40470735e-01  5.48466250e-01  4.42895836e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.69000000e+02  1.83259571e+00  4.71238898e+00  4.77178690e-03  3.49549345e+00  5.12597934e-01  4.53637844e-01  4.34735840e-01  5.03713041e-01  5.55096188e-01  4.60190093e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.70000000e+02  2.09439510e+00  5.23598776e-01  5.96473362e-03  3.78303194e+00  5.51950201e-01  5.27254305e-01  4.23160246e-01  4.75453115e-01  4.71386817e-01  4.68411493e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.71000000e+02  2.87979327e+00  0.00000000e+00  8.35062707e-03  2.57732277e+00  5.26137865e-01  5.04904771e-01  3.98388646e-01  5.07951439e-01  4.89391630e-01  5.00610231e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.72000000e+02  2.35619449e+00  2.61799388e+00  7.15768035e-03  6.11580938e+00  4.80426323e-01  5.23250774e-01  4.12314703e-01  5.38665671e-01  4.72427036e-01  4.83348369e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.73000000e+02  1.83259571e+00  4.18879020e+00  4.77178690e-03  3.03249602e+00  4.87247461e-01  4.60429459e-01  4.34871793e-01  5.29459853e-01  5.51935006e-01  4.64291253e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.74000000e+02  1.30899694e+00  2.09439510e+00  3.57884017e-03  3.74803340e+00  4.87281871e-01  5.47817434e-01  4.63391847e-01  5.42381238e-01  4.64538632e-01  4.30998069e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.75000000e+02  1.83259571e+00  3.14159265e+00  4.77178690e-03  5.10105067e+00  4.61897341e-01  5.04332461e-01  4.35579445e-01  5.65182404e-01  5.00446252e-01  4.53957396e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.76000000e+02  5.23598776e-01  3.14159265e+00  5.96473362e-03  3.26326178e+00  4.86426568e-01  5.03423254e-01  4.94584873e-01  5.37222251e-01  5.16590392e-01  4.03661384e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.77000000e+02  2.35619449e+00  5.75958653e+00  4.77178690e-03  6.05785427e+00  5.44712357e-01  4.86139998e-01  4.11663566e-01  4.84111558e-01  5.30755533e-01  4.84859557e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.78000000e+02  2.35619449e+00  3.14159265e+00  7.15768035e-03  1.50558627e+00  4.75453577e-01  5.04695033e-01  4.12034998e-01  5.39099316e-01  5.02484386e-01  4.95491507e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.79000000e+02  2.61799388e-01  0.00000000e+00  1.07365205e-02  4.05030481e+00  5.26263167e-01  5.03342863e-01  4.99778768e-01  5.15542632e-01  4.92007639e-01  3.95965287e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.80000000e+02  1.30899694e+00  1.04719755e+00  3.57884017e-03  2.58118839e+00  5.37982947e-01  5.47817917e-01  4.63329195e-01  4.92116685e-01  4.56700726e-01  4.38538080e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.81000000e+02  1.83259571e+00  3.66519143e+00  1.19294672e-03  2.69076813e+00  4.68689756e-01  4.78984976e-01  4.35180574e-01  5.55212801e-01  5.30958568e-01  4.64045161e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.82000000e+02  2.61799388e+00  4.71238898e+00  1.19294672e-02  3.63979600e+00  5.12558782e-01  4.78582158e-01  4.03244295e-01  4.92224538e-01  5.38107195e-01  4.87291569e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.83000000e+02  2.09439510e+00  4.18879020e+00  8.35062707e-03  4.56838315e+00  4.89853728e-01  4.65165151e-01  4.22280508e-01  5.36824795e-01  5.50582914e-01  4.61244345e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.84000000e+02  1.04719755e+00  5.23598776e-01  4.77178690e-03  2.21442682e-01  5.52015063e-01  5.26445802e-01  4.75643635e-01  4.68001198e-01  4.89464295e-01  4.24705490e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.85000000e+02  2.61799388e+00  4.71238898e+00  1.31224140e-02  6.13640595e+00  5.12558782e-01  4.78582158e-01  4.03244295e-01  5.37853411e-01  5.31393427e-01  4.90375274e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.86000000e+02  2.61799388e+00  2.09439510e+00  4.77178690e-03  2.53222387e+00  4.99436845e-01  5.27549739e-01  4.04014854e-01  5.30082765e-01  4.88823964e-01  4.96652847e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.87000000e+02  7.85398163e-01  5.75958653e+00  4.77178690e-03  3.00293262e+00  5.44804085e-01  4.84996601e-01  4.85886286e-01  4.75180760e-01  5.15392638e-01  4.13434029e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.88000000e+02  1.83259571e+00  1.04719755e+00  8.35062707e-03  2.93917155e+00  5.37949372e-01  5.48236429e-01  4.36161794e-01  5.02335746e-01  4.53723066e-01  4.64789573e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.89000000e+02  7.85398163e-01  5.23598776e+00  4.77178690e-03  4.14804113e-01  5.31218644e-01  4.71412761e-01  4.85693817e-01  5.00346736e-01  5.43218279e-01  4.15611374e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.90000000e+02  1.30899694e+00  4.18879020e+00  1.07365205e-02  5.87156609e+00  4.87281036e-01  4.60010947e-01  4.62039194e-01  5.52519378e-01  5.35046761e-01  4.28360699e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.91000000e+02  7.85398163e-01  4.71238898e+00  1.31224140e-02  4.38398881e+00  5.12660715e-01  4.66440601e-01  4.85640156e-01  5.04339211e-01  5.22779295e-01  3.97450814e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.92000000e+02  1.04719755e+00  2.09439510e+00  9.54357379e-03  3.38320523e+00  4.89919339e-01  5.43081791e-01  4.75976652e-01  5.49241790e-01  4.77543695e-01  4.19352800e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.93000000e+02  1.57079633e+00  5.75958653e+00  9.54357379e-03  5.52153915e+00  5.58072295e-01  4.77882406e-01  4.48640071e-01  4.75403947e-01  5.41486495e-01  4.36760674e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.94000000e+02  2.09439510e+00  3.66519143e+00  1.07365205e-02  6.00745795e+00  4.73215345e-01  4.81801573e-01  4.22557354e-01  5.63011753e-01  5.09519670e-01  4.69343764e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.95000000e+02  1.57079633e+00  5.23598776e-01  3.57884017e-03  1.67538769e+00  5.58072794e-01  5.30365835e-01  4.49448574e-01  4.67749739e-01  4.77248143e-01  4.55844850e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.96000000e+02  1.04719755e+00  5.23598776e+00  1.31224140e-02  5.07916808e+00  5.35375930e-01  4.64357081e-01  4.74707725e-01  5.05037454e-01  5.36107097e-01  4.04336084e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.97000000e+02  2.35619449e+00  0.00000000e+00  1.19294672e-02  4.64797337e-01  5.49685103e-01  5.04695739e-01  4.11943270e-01  4.84772405e-01  5.24261542e-01  4.92094234e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.98000000e+02  2.61799388e-01  5.75958653e+00  4.77178690e-03  3.93053145e+00  5.24443016e-01  4.96550990e-01  4.99676389e-01  5.03175679e-01  5.02605315e-01  3.97052310e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 3.99000000e+02  1.57079633e+00  3.14159265e+00  7.15768035e-03  1.67207806e+00  4.60125588e-01  5.04123188e-01  4.49165356e-01  5.64159629e-01  5.05340783e-01  4.63168631e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 4.00000000e+02  7.85398163e-01  1.57079633e+00  2.38589345e-03  8.56831244e-01  5.12661421e-01  5.40663378e-01  4.86783553e-01  5.09450695e-01  4.65072944e-01  4.14006953e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 4.01000000e+02  1.04719755e+00  0.00000000e+00  8.35062707e-03  1.39911662e+00  5.58104975e-01  5.03719869e-01  4.75286017e-01  4.60147116e-01  5.07118046e-01  4.37691255e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
